track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
5xnSr2rJdubIBvbO9a9A1B,Manolo  Garcia,Exitos del pop en espanol de los anos 2000,Para que no se duerman mis sentidos,0,233360,0,0.646,0.798,11,-3.943,0,0.0626,0.689,0,0.106,0.544,88.096,4,Spanish
4OwhwvKESFtuu06dTgct7i,Marc  Segui rauw alejandro pol granch,Tiroteo remix,Tiroteo remix,81,321555,0,0.75,0.522,9,-7.018,1,0.0293,0.282,0,0.0743,0.601,110.427,4,Spanish
2LmlZvAmT1L0O3iPVSQWOX,Mecano,Entre el cielo y el suelo bonus tracks edition,Hijo de la luna,69,259146,0,0.45,0.527,1,-7.212,0,0.0341,0.695,8.00E-06,0.0685,0.569,179.474,3,Spanish
471HeGJPKw07MObixON0Um,Pablo  Alboran ava max,Tabu,Tabu,59,179774,0,0.748,0.808,9,-5.943,0,0.0619,0.0366,3.70E-05,0.11,0.553,99.997,4,Spanish
7dT6ccDqmMHvz5C0d8iUND,Abraham  Mateo ana mena,Quiero decirte,Quiero decirte,74,222348,0,0.751,0.772,4,-3.853,1,0.0383,0.039,0,0.102,0.923,117.941,4,Spanish
0cUp7d3a6DHzAuSKBn1NZJ,Beret  Omar montes,Tu y yo,Tu y yo,68,163750,0,0.661,0.75,9,-2.694,1,0.0693,0.0571,1.00E-06,0.251,0.668,93.051,4,Spanish
4NkJeL16uUJJJFuZPvR1DC,Lola  Indigo maria becerra,Discoteka,Discoteka,76,174801,0,0.795,0.854,0,-5.462,1,0.0444,0.162,1.00E-06,0.0923,0.549,105.992,4,Spanish
1sLotMFghANlkVzI4ln2uW,Pole  Estopa,Rumbapop,Rumbapop,65,158857,0,0.697,0.642,9,-6.205,0,0.0617,0.0498,0,0.436,0.948,105.138,4,Spanish
2GXCmc3A6ahTNnBsrkrRuh,India  Martinez melendi,Si ella supiera,Si ella supiera,69,233633,0,0.728,0.608,7,-6.384,1,0.0713,0.326,0,0.139,0.658,138.923,4,Spanish
1g4cZvi0nLeeIycd0Rkljj,Lola  Indigo tini belinda,La nina,La nina de la escuela,72,204414,0,0.707,0.876,1,-1.887,1,0.0787,0.173,9.00E-06,0.932,0.853,176.068,4,Spanish
5mcYWxQAAlqGAhEPqVMMR5,Aitana,En el coche,En el coche,73,125080,0,0.856,0.65,1,-4,0,0.0952,0.15,1.00E-06,0.375,0.893,128.03,4,Spanish
49ekRB1AYfDn0qeBfctJbJ,Cecilia  Krull gavin moss,"My life is going on cecilia krull vs gavin moss musica original de la serie de tv ""la casa de papel""","My life is going on cecilia krull vs gavin moss musica original de la serie de tv ""la casa de papel""",56,165703,0,0.598,0.653,6,-8.654,0,0.0518,0.0171,2.50E-05,0.417,0.335,112.856,4,Spanish
5DhPx1cy248eVvTBoTVrrB,Pol  Granch,Solo x ti,Solo x ti,68,198758,0,0.793,0.633,11,-4.447,0,0.0381,0.27,1.60E-05,0.111,0.498,118.005,4,Spanish
3nfICwo20uiFdEGzgNUSrG,Aitana  Nicki nicole,Formentera,Formentera,78,207333,0,0.781,0.645,1,-4.136,0,0.0399,0.0903,2.00E-06,0.226,0.803,128.007,4,Spanish
4RgqBP0RY3pQY3Z3d3fKnf,Pablo  Alboran,Carretera y manta,Carretera y manta,70,163244,0,0.816,0.787,6,-2.405,1,0.0622,0.153,0,0.069,0.841,99.957,4,Spanish
1lMuQJHBznRfq7GdQrIQN4,Ana  Mena,Musica ligera,Musica ligera,67,235996,0,0.695,0.752,5,-4.681,0,0.0281,0.0891,0,0.227,0.633,120.031,4,Spanish
70JnnNNAxPjvZGPwjJfX47,La  La love you axolotes mexicanos,La la love you bonus,El fin del mundo,66,188093,0,0.602,0.866,4,-4.594,1,0.0471,0.0009,0,0.094,0.677,127.052,4,Spanish
2nSNqawExgEYd5k0CATOwO,Nil  Moliner yera,Meneito,Meneito,67,198196,0,0.823,0.842,6,-3.484,1,0.0502,0.114,0,0.0593,0.961,122.024,4,Spanish
3R1tFZ1hu4NAyAec6LZlr1,Cyclo  Zarcort piter g,Amor y muerte,Nadie como tu,36,266448,0,0.818,0.367,8,-10.015,0,0.109,0.486,2.30E-05,0.105,0.194,97.976,4,Spanish
7Men0McTVqAHxfVrRCzb41,Marlon,De perreo,De perreo,65,173784,0,0.789,0.629,5,-5.307,1,0.0425,0.149,0,0.122,0.785,99.999,4,Spanish
3RtAG69sftmBD265UgEs9d,Alex  Ubago,Calle ilusion,Mil horas,37,171853,0,0.622,0.614,3,-6.511,0,0.0248,0.108,1.00E-06,0.197,0.669,88.997,4,Spanish
5a16CSPDkcFU6rkZe3XaLN,Rapsusklei  Charles ans bcn,Soy asi,Soy asi,38,162000,1,0.712,0.857,7,-5.931,0,0.0525,0.0828,2.00E-06,0.301,0.687,96.079,4,Spanish
7ql2RUmAmj36tkMUNWo7MT,Ana  Mena rocco hunt,A un paso de la luna,A un paso de la luna,67,167313,0,0.744,0.771,10,-5.403,1,0.0531,0.394,0,0.292,0.954,121.968,4,Spanish
5qIu7xWmsp8UMxnJbSDaU5,David  Bisbal,David bisbal,Digale,37,264506,0,0.564,0.451,2,-7.928,1,0.0303,0.597,0,0.131,0.315,129.981,4,Spanish
1dGHiCU5dYJTr9c7LXmTAe,Benny,Asi,Dejalo ir,40,270146,0,0.706,0.551,2,-5.462,1,0.0304,0.303,0,0.23,0.598,96.993,4,Spanish
0XydqhYtCDuH2oM6dDoJRB,Benny,Cielo,Sin ti,39,338293,0,0.595,0.6,2,-8.458,1,0.0269,0.253,0.00021,0.151,0.124,90.807,4,Spanish
2eL6F10TM9LG7ja2GeEJHs,Cristian,Cancionero,Con ella,37,292600,0,0.449,0.551,4,-4.77,1,0.0308,0.313,0,0.132,0.156,77.927,4,Spanish
7Dzw8MnEIsEQxieW8N51t1,Coti  Abel pintos,Coti sorokin y los brillantes en el teatro colon live at teatro colon   2018,Andar conmigo live at teatro colon   2018,37,261150,0,0.418,0.359,7,-13.904,1,0.0703,0.801,0,0.849,0.474,127.081,3,Spanish
55xVykataV18VZmIyB7xgu,Pablo  Martin,Solo tus canciones,Solo tus canciones,37,232500,0,0.539,0.913,7,-4.765,1,0.0462,0.0002,0,0.113,0.56,135.922,4,Spanish
1pmojmVPsUbZ1soZ90DQME,Mala  Rodriguez stylo g,Perreo tenebroso vol 1,Contigo,0,211160,0,0.623,0.828,6,-2.98,1,0.195,0.528,3.10E-05,0.204,0.739,117.201,5,Spanish
4VWmpMImykyS9BgakVhLoi,Mala  Rodriguez,Rap x siempre,Lluvia,0,201945,0,0.701,0.869,1,-6.117,1,0.137,0.398,0,0.586,0.517,90.166,4,Spanish
5sr2LyqsZxYglWhJUpLpE1,Benny,Mis canciones favoritas de telenovelas,La otra dueto edith marquez,38,154413,0,0.433,0.295,0,-9.415,0,0.0325,0.867,0,0.124,0.234,104.218,4,Spanish
4iOZ3HTjEbof8usqFDkFky,Cristian,Canciones de amor,Yo queria,38,255533,0,0.452,0.695,3,-4.768,1,0.0359,0.713,0,0.144,0.18,133.978,4,Spanish
21X0xRZhhNPn9G15Ytpdsy,Mala  Rodriguez guaynaa big freedia,Perreo tenebroso vol 3,Dame bien,0,212826,0,0.759,0.748,11,-6.024,0,0.101,0.0049,0.000298,0.0725,0.563,99.992,4,Spanish
5H77WHbaZcBDlAvwej5uf3,Soraya,Halloween 2022 pop vol 5,De repente,0,245933,0,0.857,0.58,8,-6.42,1,0.0298,0.794,0.0132,0.339,0.829,118.123,4,Spanish
6yQr60DuL8l2pFGyOkLIAi,Ole  Ole,Los caballeros las prefieren rubias,Bailando sin salir de casa,38,239320,0,0.619,0.95,9,-5.294,0,0.0874,0.0055,0.0169,0.188,0.872,128.129,4,Spanish
1dVraAbWpVRo0gF4cTHE2A,La  Bien querida los planetas,El que sabem original motion picture soundtrack,La fuerza,1,250909,0,0.582,0.854,7,-7.594,1,0.0442,0.133,0.174,0.113,0.535,99.029,3,Spanish
0jkerRBIvFvHMHtaq669LX,Mago  De oz,Hechizos pocimas y brujeria,Brujas,37,334466,0,0.458,0.922,2,-3.716,1,0.0868,0.011,1.10E-05,0.141,0.403,126.611,4,Spanish
75BMWjVv4R6pEw3OCjXybQ,Benny,Cielo,Mia,43,211560,0,0.601,0.536,0,-6.349,1,0.0397,0.575,0,0.169,0.349,137.354,3,Spanish
3ysjkFiMdv4X4FfGs8S9J7,Natalia  Jimenez,Mexico de mi corazon vol 2,Fue un placer conocerte,36,176920,0,0.458,0.424,5,-5.697,1,0.0325,0.605,0,0.123,0.473,167.028,4,Spanish
29KKAYmkeuzhFpMBCpMiRu,Siempre  Asi,Exitos del pop en espanol de los anos 2000,Y hubo alguien,0,209960,0,0.628,0.63,6,-5.144,0,0.266,0.75,0,0.792,0.726,96.2,4,Spanish
5sM1kj3CIc5ZMHE49WPSK7,David  Bisbal juan luis guerra 4 40,Todos somos mas,Si no te hubieras ido,38,257413,0,0.622,0.577,0,-7.472,1,0.0247,0.0944,0.000153,0.338,0.495,95.001,4,Spanish
6ktEU2Klk0GrX2pJSiZ50y,Cristian,Cancionero,Te llame,39,223613,0,0.567,0.624,9,-6.162,1,0.0407,0.705,0,0.111,0.267,78.997,4,Spanish
5fyuK2HUPl5mq6uCR3RT0j,Nino  Bravo,Retro baladas,Un beso y una flor,0,268946,0,0.308,0.787,9,-3.867,1,0.035,0.449,0,0.0372,0.449,83.996,4,Spanish
2Q5MrHVZGYQYzh5RTXEvrj,Sidonie,Exitos del pop en espanol de los anos 2000,Costa azul,0,233213,0,0.479,0.756,7,-6.729,0,0.0281,0.0003,0.000202,0.385,0.634,145.848,4,Spanish
47QbDzD7vSUBYZIjPqZpLu,Nacha  Pop,Fiesta tematica 80s,Vistete,0,237626,0,0.603,0.893,0,-5.796,1,0.0477,0.0116,3.00E-06,0.0324,0.934,132.014,4,Spanish
4EMbybK0uJ7HORa61dEgHs,Carlos  Baute marta sanchez,De mi puno y letra edicion coleccionista,Colgando en tus manos con marta sanchez,43,230280,0,0.836,0.637,6,-4.803,1,0.0367,0.535,0,0.129,0.875,120.025,4,Spanish
0m9k7luWIvQTRjFmfLsfcS,Sidecars,Exitos del pop en espanol de los anos 2000,El jugador,0,173240,0,0.416,0.904,9,-3.184,1,0.0541,0.0464,0.000294,0.259,0.525,153.915,4,Spanish
2XMbFM3Wcslm48KIsnRyJy,Ana  Belen,Exitos del pop en espanol de los anos 2000,Peces de ciudad,0,333373,0,0.454,0.651,5,-5.666,1,0.035,0.403,0,0.153,0.429,153.87,4,Spanish
52Ci6q7uvrcZ4rOFVYdF2m,Victor  Manuel,Exitos del pop en espanol de los anos 2000,Nada nuevo bajo el sol,0,205840,0,0.64,0.703,9,-4.604,0,0.0662,0.573,0,0.103,0.811,159.953,4,Spanish
7wYTF36Qnjm5g3LfV3PHYM,Kiko  Veneno,Exitos del pop en espanol de los anos 2000,Coge la guitarra,0,258519,0,0.678,0.919,9,-7.154,1,0.0326,0.0761,2.50E-05,0.0908,0.944,98.012,4,Spanish
2f0Ft2XdvNSMSY5TUlZgEz,Pablo  Alboran,Prometo,Saturno,77,253760,0,0.278,0.572,7,-8.295,1,0.0407,0.392,0,0.063,0.311,95.351,3,Spanish
6yCjU5j6YHbux2VQCBTTE1,Melendi,Lagrimas desordenadas,Tu jardin con enanitos,71,236975,0,0.721,0.834,7,-4.457,1,0.0345,0.337,0,0.104,0.53,127.92,4,Spanish
471egofxrOBuH53CPNptZz,Manuel  Carrasco,Coquito,Coquito,63,220422,0,0.696,0.57,9,-5.125,1,0.246,0.327,0,0.0818,0.816,159.719,4,Spanish
1KALUbjXvefSgNhTYJHZZt,Khaled,Si tu te vas,Si tu te vas,69,192000,0,0.88,0.489,5,-10.386,0,0.134,0.465,0,0.0781,0.589,99.014,4,Spanish
3FifroUyur8j5mTM78WuXQ,Alejandro  Sanz aleks syntek bebe belinda carlos jean daddy jean david otero enrique iglesias estopa hombres g juanes kun aguero la mala la oreja de van gogh macaco marta sanchez merce miguel bose najwa obk sandra carrasco shakira wally lopez,Ay haiti!,Ay haiti!,65,311346,0,0.673,0.753,7,-5.002,1,0.119,0.272,0,0.071,0.424,120.057,4,Spanish
4J2HLNTxiVxxs6kWgTIN43,Beret  Morat,Porfa no te vayas,Porfa no te vayas,76,209712,0,0.589,0.853,10,-5.14,1,0.0581,0.371,0,0.137,0.792,171.976,4,Spanish
7EzMotErPHP0TJ2Gv987q7,Manuel  Carrasco,Fue,Fue,64,242833,0,0.744,0.415,6,-8.417,1,0.161,0.449,0,0.111,0.692,145.988,4,Spanish
4hCljizRieqMfwID8yAwca,Sharif  Gordo del funk charles ans,Lumbre,Lumbre,36,231416,0,0.693,0.385,9,-8.863,0,0.304,0.621,4.30E-05,0.306,0.453,79.989,4,Spanish
04o3AhPaovAgNZDcQ3yYFq,Cyclo  Zarcort,En silencio,Para no volver,34,200000,0,0.621,0.71,10,-10.619,0,0.241,0.607,0,0.11,0.444,82.699,4,Spanish
5N5GaRpXYZl5ZKKU5a5LtH,Aitana,Berlin,Berlin,66,146493,0,0.788,0.81,4,-3.136,1,0.0736,0.0656,0.000465,0.283,0.891,153.936,4,Spanish
0DXI6c9tNWsI4tvUftkQN8,Estopa,Estopa,Tu calorro,66,190626,0,0.713,0.768,0,-9.115,1,0.0662,0.229,0,0.447,0.962,88.012,4,Spanish
3W6MA2mUaWrb7WluUgvCED,Porta,No hay truco maqueta 2007,Harto y cansado,35,375656,0,0.709,0.816,6,-4.133,0,0.391,0.414,0,0.329,0.895,169.994,4,Spanish
1VB4sadHjFcFklHcZuoROi,Estopa,Estopa,Como camaron,66,202026,0,0.499,0.721,9,-9.615,0,0.0564,0.216,1.00E-05,0.295,0.843,140.4,4,Spanish
6CHYyL3462Y2Bb2uWIIBkE,Chema  Rivas,Algodon de azucar,Algodon de azucar,65,168000,0,0.785,0.732,1,-3.976,0,0.0377,0.248,0,0.298,0.64,99.967,4,Spanish
1MBry5rawMgkRLeeEQCjT4,Porta,Equilibrio,Cosas de la vida 1 5,35,323704,0,0.503,0.953,8,-4.719,1,0.324,0.554,0,0.0974,0.594,86.159,4,Spanish
4J8bSLdnvtKYwWr0tqxhP7,Manuel  Carrasco,Hay que vivir el momento,Hay que vivir el momento,63,241367,0,0.557,0.844,8,-3.632,1,0.0886,0.019,0,0.315,0.657,101.051,4,Spanish
5uPwMiuHg6ZZliByfJPH5c,King  Sapo,Sexo en marte,Desorden,35,204371,0,0.364,0.877,6,-5.634,0,0.0634,0.0002,0.000193,0.0935,0.595,173.383,4,Spanish
3YCQTcCHVOeq9AiKVoJeqo,Cyclo,Amor y muerte,Se me olvido,34,223893,1,0.848,0.511,6,-9.248,0,0.0774,0.135,0,0.0956,0.1,121.922,4,Spanish
4iK6NFBfZ94xd6UJ0dHVoh,Dani  Fernandez,Dile a los demas,Dile a los demas,64,209925,0,0.743,0.895,10,-4.617,0,0.0357,0.0062,2.00E-06,0.0551,0.945,139.953,4,Spanish
1eHr7GbGrNMIb01YUwLdku,Estopa  Fito y fitipaldis,Camiseta de rokanrol,Camiseta de rokanrol,63,229832,0,0.682,0.846,0,-5.119,1,0.0525,0.018,0,0.0957,0.423,129.993,4,Spanish
4aAfLSx9IthpC3Pw5pNk3E,Leiva,Nuclear,Como si fueras a morir manana,64,240984,0,0.46,0.816,3,-6.576,1,0.0427,0.0014,0,0.11,0.373,143.892,4,Spanish
0htSAZwH2CnPJ6Zjxu0oQ2,Brock  Ansiolitiko,Carta al futuro,Carta al futuro,34,354840,0,0.575,0.755,8,-5.304,0,0.273,0.732,0,0.229,0.604,80.084,4,Spanish
57evRdtJWiQQjbo6ox0qpx,Angeles  Del infierno,Lo mejor de los angeles del infierno,Jugando al amor,37,229360,0,0.59,0.511,5,-11.243,0,0.0292,0.0247,0.000563,0.117,0.243,124.204,4,Spanish
114xlNyBqwTIkOdrU8LajN,Pablo  Alboran david bisbal antonio carmona jesse & joy juanes malu vanesa martin india martinez antonio orozco nina pastori laura pausini abel pintos rozalen shakira tommy torres manuel carrasco pablo lopez,#NAME?,Y ?si fuera ella? + es +,72,250000,0,0.348,0.536,5,-5.76,1,0.0313,0.34,0,0.209,0.199,150.586,4,Spanish
3hlWUNjAlbZ6nOjAbrivBv,Pereza,Animales,Princesas,65,217000,0,0.683,0.846,7,-3.551,1,0.0422,0.0634,0,0.346,0.706,131.884,4,Spanish
7FEdfgj0lNHONEYqUxHVOw,Miguel  Bose,Bravo muchachos los grandes exitos de,Te amare,37,210160,0,0.506,0.351,3,-14.612,1,0.0315,0.151,3.00E-06,0.111,0.4,74.701,4,Spanish
67DveIUUjToBiKJwMnFZiJ,Lori  Meyers,Impronta,Emborracharme,63,212026,0,0.515,0.866,7,-6.818,1,0.0486,0.539,0.00136,0.352,0.91,156.013,3,Spanish
3294d2ZANxPqMmVsVMhoL0,Natalia  Jimenez,Natalia jimenez,Por ser tu mujer,35,209600,0,0.569,0.756,3,-4.451,1,0.0374,0.143,0,0.222,0.648,145.576,4,Spanish
7un7gXcWHYMalXlc6Wxe59,Coti  Guasones manuel quieto,Tanta magia en vivo en el gran rex   2015,Otra vez en vivo en el gran rex   2015,35,259933,0,0.458,0.909,4,-3.568,1,0.0401,0.0186,4.00E-06,0.965,0.311,136.956,4,Spanish
51UB3HmLDQlH7I7yXJBqkq,Jah  Nattoh,Solo para ti,Cuando tu no estas,35,243497,0,0.645,0.753,9,-2.698,0,0.0326,0.451,0,0.219,0.786,146.018,4,Spanish
0khVEzctbwmqLvOpg1ecbg,Rigoberta  Bandini,Ay mama,Ay mama,65,181120,0,0.687,0.56,1,-6.399,1,0.0364,0.133,7.00E-06,0.146,0.32,126.995,4,Spanish
0OQtMyzTMcvYtul4uGCJPb,Brock  Ansiolitiko,Ver s o s,De vuelta a casa,34,195941,0,0.661,0.697,8,-8.387,1,0.0501,0.32,1.20E-05,0.0922,0.0755,98.02,4,Spanish
69mm4eITibTPpuCsmm5OoT,Miguel  Bose reyli barba,Papitwo deluxe,Amor del bueno feat reyli barba,36,240693,0,0.533,0.596,1,-6.435,1,0.0318,0.748,4.00E-06,0.118,0.357,132.092,4,Spanish
0eVborSuxUeSg0meWYd9dZ,Fito  Y fitipaldis,Lo mas lejos a tu lado,Soldadito marinero,68,254373,0,0.718,0.431,2,-8.736,1,0.0314,0.132,0.000165,0.0686,0.324,139.618,4,Spanish
2W3tOkiQiSsNy6jbeYtBEK,Miguel  Bose,Esencial miguel bose,Creo en ti,36,235800,0,0.437,0.704,5,-8.988,1,0.0388,0.0181,0.000567,0.262,0.486,87.038,4,Spanish
6HmmGqNMPeGfbzFPexZljd,Natalia  Jimenez,Homenaje a la gran senora,Ya lo se,34,219853,0,0.283,0.734,3,-5.122,1,0.0529,0.0264,0,0.18,0.386,159.878,3,Spanish
3UI9I3e1g1y5T3SMfdgfGO,Carlos  Baute marta sanchez,De mi puno y letra edicion coleccionista,Colgando en tus manos con marta sanchez,77,230280,0,0.836,0.637,6,-4.803,1,0.0367,0.535,0,0.129,0.875,120.025,4,Spanish
0OvrW3hP9fHFlAprGt0fV0,Depresion  Sonora,Depresion sonora,Mira mis ojos,34,176129,0,0.695,0.778,7,-4.651,0,0.0374,0.461,0.894,0.124,0.96,123.971,4,Spanish
2jgS6EYyYR5aL124LLv96d,Natalia  Jimenez,Mexico de mi corazon vol 2,La muerte del palomo,35,211573,0,0.689,0.375,4,-5.72,1,0.0382,0.533,3.10E-05,0.117,0.553,107.039,3,Spanish
1vh6wqGiwMmedaJGD5aT4o,Natalia  Jimenez,Mexico de mi corazon vol 2,Te quedo grande la yegua,35,231453,0,0.452,0.368,1,-5.736,1,0.036,0.51,0,0.117,0.553,147.415,4,Spanish
6AgREmqB7Nd8wPk4hpuQfX,The  Boo devils,The noble art of rock n' roll,All the pretty things,35,210986,0,0.459,0.916,5,-5.373,0,0.0455,0.186,0.00681,0.134,0.825,165.068,4,Spanish
5SP2HURvKExIYDohk0I5YQ,Natalia  Jimenez,Creo en mi,Algo brilla en mi,36,185480,0,0.649,0.796,7,-3.624,1,0.0291,0.0338,0,0.35,0.456,121.989,4,Spanish
7dHehxCUT06JBJhGBR6RTp,Mago  De oz,Hechizos pocimas y brujeria,Sacale brillo a una pena,35,252413,0,0.578,0.918,7,-3.663,0,0.0333,0.0077,6.20E-05,0.333,0.683,119.955,4,Spanish
2JVvnXSRF0F9aEXEvP0ZNH,Magneto  Calo,90's pop tour vol 3 en vivo,Cambiando el destino feat calo en vivo 90's pop tour vol 3,35,210618,0,0.323,0.778,0,-7.245,1,0.0471,0.624,0,0.974,0.467,74.958,4,Spanish
0kncvPuQf9erdgoZc1YVHd,Edurne,Exitos del pop en espanol de los anos 2000,Amores dormidos,0,229520,0,0.667,0.805,5,-4.833,1,0.0298,0.0806,0,0.0867,0.711,138.012,4,Spanish
5Mye7VTHak61aGsyO09Clz,Angeles  Del infierno,A cara o cruz,A cara o cruz,36,216720,0,0.611,0.945,7,-5.176,0,0.062,0.0006,0.00597,0.365,0.621,105.101,4,Spanish
2sGZfbXUdsy8OyPOnfNtQV,Chambao,Exitos del pop en espanol de los anos 2000,Ahi estas tu,0,330120,0,0.57,0.874,4,-3.766,0,0.0529,0.0782,0.0645,0.0745,0.39,175.811,4,Spanish
2g1SKrlWSwZryJrtKjUNAE,Heroes  Del silencio phil manzanera,El espiritu del vino edicion especial,El camino del exceso remix 2000 remastered version,36,260733,0,0.507,0.975,4,-3.962,0,0.0587,0.0121,4.00E-06,0.283,0.377,107.969,4,Spanish
0M80EAItJD4MyyTWodjbb7,Cristian,Mulan banda sonora original en espanol,Tu corazon tema principal,35,253826,0,0.679,0.82,10,-9.064,0,0.0762,0.0384,0,0.0943,0.6,105.994,4,Spanish
25KdquohSoC7i1wRqqoL5H,Los  Planetas,Exitos del pop en espanol de los anos 2000,Un buen dia,0,230386,0,0.379,0.899,2,-5.512,1,0.05,0,0.736,0.126,0.792,128.409,4,Spanish
7MmrcXVA7A5zZ2CbDuGHNa,Rels  B,A mi,A mi,80,209680,0,0.846,0.548,1,-6.397,1,0.256,0.241,0.0713,0.0419,0.516,94.925,4,Spanish
4waqcUQWdj0yH26STWl2Rq,La  Oreja de van gogh,Lo que te conte mientras te hacias la dormida,Rosas,77,236506,0,0.783,0.685,9,-5.008,1,0.0271,0.627,3.00E-06,0.108,0.54,107.01,4,Spanish
5SeYlZyKVENMOxiSPQkKyw,La  La love you axolotes mexicanos,El fin del mundo,El fin del mundo,67,188093,0,0.6,0.866,4,-4.599,1,0.0477,0.0008,0,0.094,0.676,127.056,4,Spanish
4hTXeWayUVMwoz6v1CviSN,Izal,Copacabana,Copacabana,61,216566,0,0.62,0.81,9,-7.194,0,0.0485,0.0093,5.00E-06,0.207,0.512,144.924,4,Spanish
3CCPAxHcGuTL43u4U9euVo,Danny  Romero juan magan,El hipo,El hipo,54,171456,0,0.814,0.595,0,-6.282,1,0.274,0.32,0,0.0949,0.779,82.575,4,Spanish
1DeZOFC8yKFykEwIuzPRtk,Brock  Ansiolitiko,Hilos rojos,Hilos rojos,34,218726,0,0.56,0.825,0,-6.41,0,0.161,0.237,0,0.148,0.426,89.864,4,Spanish
00QBHaaP4KUcjlmxWriMbC,Aitana  Morat,Mas de lo que aposte,Mas de lo que aposte,71,205031,0,0.621,0.918,1,-3.01,0,0.0552,0.0754,0,0.13,0.834,151.988,4,Spanish
1bosDxu5WS8An28jgQdLbd,Nil  Moliner,La playa,La playa,63,214193,0,0.768,0.576,7,-7.091,1,0.0596,0.228,0,0.294,0.619,99.997,4,Spanish
58NF9OT7iruNtJVJ3Nd6bS,Cyclo,Apagame,Apagame,33,244031,0,0.807,0.782,6,-3.603,0,0.0894,0.361,0,0.258,0.532,119.871,4,Spanish
5nBPZbNLIJJqiDO1POCDGR,Lerica  Abraham mateo,Espinita clava,Espinita clava,61,166552,0,0.689,0.844,4,-3.966,1,0.0536,0.113,0,0.236,0.907,146.92,4,Spanish
6r4tqiXfvBESY1XP7WY3A1,Cyclo  Zarcort,La oveja negra,Como la primera vez,34,158519,0,0.741,0.358,8,-13.815,0,0.0767,0.709,1.00E-06,0.179,0.547,134.954,4,Spanish
5t0E0Ipyq2yNGrucAtCIvP,Cyclo,Hijos de la noche,Hijos de la noche,33,201463,0,0.648,0.636,11,-4.693,0,0.0403,0.443,0,0.0842,0.757,111.816,4,Spanish
29AZWd8QwtvJW5ccH9h6hs,Cyclo,Malamorado,Malamorado,34,173195,0,0.695,0.706,9,-10.242,1,0.141,0.877,4.00E-06,0.112,0.332,97.07,4,Spanish
3QAzPYumpjW6pi9ah0056Y,Alvaro  De luna,Levantaremos al sol,Levantaremos al sol,64,223630,0,0.572,0.777,1,-3.899,0,0.0808,0.0029,0,0.0742,0.703,124.829,4,Spanish
2LRGH8gBa4LDUGFRRb4jyW,Cyclo,Happy piscis,Perdoname,34,190746,0,0.794,0.744,2,-5.843,1,0.0373,0.515,0,0.238,0.707,124.044,4,Spanish
5NQw5WJwKRPaaSDHXD04Fs,Pereza,Aviones,Lady madrid,61,191586,0,0.598,0.655,0,-2.761,1,0.0256,0.359,0,0.0922,0.377,115.041,4,Spanish
2j6lRLb2Y6eFjVMwRVtMYA,Cyclo,Que bien se siente,Que bien se siente,33,186491,0,0.637,0.712,6,-5.116,1,0.135,0.323,3.00E-06,0.337,0.84,171.993,4,Spanish
7y4wECa98r7Q5asLVLpRPU,Andy  & lucas abraham mateo lerica,Son de amores v20 0,Son de amores v20 0,62,178661,0,0.689,0.815,7,-4.55,1,0.0972,0.149,0,0.23,0.701,92.988,4,Spanish
5Vk8en0fUn5FMNFds69M5y,Beatriz  Luengo carlos rivera,Aqui te espero feat carlos rivera,Aqui te espero feat carlos rivera,33,198061,0,0.624,0.776,11,-4.516,1,0.118,0.0447,3.00E-06,0.332,0.68,178.008,4,Spanish
29CVqIZXcaF9UX0ZOoH2l5,Dante  Brock ansiolitiko,Apeiron,Ver oir y cantar,35,233156,0,0.587,0.743,1,-8.485,0,0.326,0.561,0,0.0958,0.167,167.773,4,Spanish
3HrDBrqYI7fE0DBH1FDh6Y,Alex  Ubago,Aviones de cristal,Viajar contigo,33,215106,0,0.601,0.773,0,-5.812,1,0.0297,0.164,0,0.105,0.839,131.987,4,Spanish
0NSLB3GCpO9SU69XH8jjiF,Ana  Mena rocco hunt,Un beso de improviso,Un beso de improviso,63,171194,0,0.758,0.932,0,-5.325,0,0.0365,0.177,0,0.07,0.813,128.021,4,Spanish
7KPjyD97VpeLD7fULRY5m7,Mago  De oz,Gaia iii atlantia,Mi hogar eres tu,34,363533,0,0.307,0.974,4,-3.824,1,0.112,0.0189,0.00241,0.608,0.53,186.02,4,Spanish
72wNM7VYxTZ1PawCKzfTZx,Izal,Magia & efectos especiales,La mujer de verde,61,304573,0,0.507,0.73,7,-5.66,1,0.0514,0.187,5.00E-06,0.0843,0.244,151.965,4,Spanish
3v1dCP3hk2djfWryqfp7sx,Melendi,Que el cielo espere sentao,Caminando por la vida,66,211680,0,0.695,0.958,5,-3.778,1,0.0827,0.0148,7.00E-06,0.154,0.711,108.054,4,Spanish
1t0iDaXutz0LrGzSBbWGu5,Dani  Martin,No no vuelve,Volvera 2021,60,239200,0,0.66,0.812,6,-4.193,1,0.0307,0.0003,0.000133,0.566,0.773,124.031,4,Spanish
6rG3O5YyFX1s7B3Dy1aKzZ,Hermanos  Rigual,Rca 100 anos de musica,La del vestido rojo,33,147240,0,0.701,0.495,7,-13.236,1,0.0432,0.495,0.000128,0.309,0.787,125.669,4,Spanish
